aurl	title	TotalKorean	EnglishRoot	ChineseRoot	KoreanRoot	UnknownRoot	EnglishRootList	ChineseRootList
http://www.iybrb.com/news/content/2019-03/11/61_347793.html	한국 정부 개각 발표, 7명의 신임 장관 지명-연변일보 Yanbian Daily	121	0	94	27	0	[]	['신화통신', '한국', '대통령', '내각', '개편', '통일부', '개', '부처', '신임', '장관', '지명', '대통령', '취임', '후', '최대', '규모', '내각', '개편', '이후', '차례', '내각', '개편', '이번', '개각', '통일부', '장관', '교체', '주목', '대통령', '조명', '균', '통일부', '장관', '교체', '인사', '김연', '한국', '통일', '연구원', '원장', '지명', '한국', '여론', '현재', '한반도', '정세', '한국', '조선', '달성', '합의', '리행', '남북', '협력', '추진', '통', '하여', '조선', '미국', '지속', '협상', '대화', '진행', '통일부', '장관', '직면', '과제', '인정', '중소', '벤처기업', '부', '행정안전부', '국토교통부', '문화', '체육관', '광부', '과학기술', '정보통신부', '해양수산부', '등', '부처', '장관', '교체', '규정', '내각', '장관', '지명', '인사', '국회', '청문회', '국회', '통과', '여부', '최종', '임명']
http://www.iybrb.com/news/content/2019-03/05/61_346786.html	조선, 학령전 어린이들 ‘소리연필’ 애용-연변일보 Yanbian Daily	89	5	50	31	3	['펜', '펜', '펜', '펜', '펜']	['최근', '조선', '음향', '사', '개발', '음성', '도서', '연필', '애용', '음성', '도서', '인쇄', '교재', '문자', '정보', '광학', '식별', '음성', '읽어주는', '장치', '음성', '도서', '리용', '하여', '자체', '조선', '수학', '외국어', '등', '초보', '단계', '습득', '할', '장소', '구애', '공부', '지능', '계발', '주고', '음성', '도서', '결합', '교재', '세기', '위생', '영어', '등', '조선', '중앙', '통신']
http://www.iybrb.com/news/content/2019-06/20/61_361196.html	조선 평양 김일성광장-연변일보 Yanbian Daily	0	0	0	0	0	[]	[]
http://www.iybrb.com/news/content/2019-03/25/61_349667.html	조선, 한조 공동련락사무소 철수-연변일보 Yanbian Daily	110	0	80	29	1	[]	['청와대', '관련', '대책', '토론', '신화통신', '한국', '통일부', '한국', '측은', '상급', '지시', '개성', '위치', '한조', '련', '락사', '철수', '하기로', '결정', '조선', '통보', '접수', '한국', '통일부', '해성', '차관', '진행', '기자회견', '조선', '측은', '한국', '상술', '결정', '통보', '후', '련', '락사', '조선', '업무', '인원', '전부', '철수', '해성', '차관', '한국', '정부', '조선', '결정', '유감스럽게', '시간', '내', '복귀', '쌍방', '달성', '협의', '공동', '사무소', '정상', '운영', '확보', '하길', '한국', '청와대', '오후', '청와대', '국가안보실', '실장', '국가', '안보', '회의', '상무', '회의', '소집', '조선', '련', '락사', '철수', '관련', '대책', '토론']
http://www.iybrb.com/news/content/2019-03/26/61_350014.html	조선측 일부 인원, 한조 련략사무소 복귀-연변일보 Yanbian Daily	145	0	111	26	8	[]	['조선', '일부', '인원', '한조', '사무소', '복귀', '신화통신', '한조', '공동', '사무소', '철수', '일부', '조선', '인원', '오전', '사무소', '정상', '업무', '복귀', '한국', '통일부', '통일부', '언론', '배포', '자료', '한조', '공동', '사무소', '정상', '운영', '예정', '남북', '쌍방', '대표', '관련', '협상', '조선', '측은', '협상', '북남', '체결', '선언', '사무소', '업무', '추진', '조선', '염원', '표시', '지난', '주', '조선', '철수', '선포', '원인', '대해', '한국', '통일부', '조선', '설명', '하지', '후', '확인', '할', '조선', '개성', '공단', '위치', '한조', '공동', '사무소', '공식', '운영', '시작', '한조', '정상', '체결', '판문점', '합의', '설립', '남북', '역사상', '최초', '공동', '사무소', '사무소', '기능', '남북', '계', '교섭', '정부', '회담', '협상', '민간', '교류', '원조', '남북', '인원', '왕', '편리', '제공', '등', '한국', '측은', '상급', '지시', '사무소', '철수', '하기로', '결정', '조선', '통보']
http://www.iybrb.com/news/content/2019-06/15/61_360566.html	문재인, 조한 정상회담 재개 희망-연변일보 Yanbian Daily	85	9	46	26	4	['오슬로', '노르웨이', '트럼프', '오슬로', '오슬로', '포럼', '트럼프', '트럼프', '만나']	['신화통신', '국빈', '방문', '한국', '대통령', '예정', '미국', '대통령', '한국', '방문', '이전', '남북', '정상', '재차', '회동할', '희망', '대통령', '대학', '연설', '직후', '질의', '응답', '자신', '위원장', '만날', '준비', '만날', '시기', '결정', '원장', '선택', '대통령', '방한', '전', '원장', '만날', '언급', '동시', '대통령', '원장', '대통령', '대화', '유지', '조미', '조속', '촉구']
http://www.iybrb.com/news/content/2019-03/13/61_348238.html	한국 통일부, 올해 지속가능한 남북관계 발전에 진력-연변일보 Yanbian Daily	162	3	127	31	1	['프로젝트', '프로젝트', '프로젝트']	['업무', '계획', '보고서', '발표', '남북', '철도', '도로', '련결', '추진', '개성', '공단', '금강산관광', '구상', '남북', '특', '건설', '등', '제정', '신화통신', '한국', '통일부', '대외', '업무', '계획', '보고서', '발표', '보고서', '지속', '남북', '관', '발전', '평화', '번영', '기반', '언급', '보고서', '한국', '통일부', '주요한', '업무', '지속', '남북', '대화', '추진', '조', '대화', '추', '동하', '남북관계', '진', '일보', '발전', '비핵화', '진척', '량호', '선', '순환', '환경', '한국', '측은', '한조', '호상', '소통', '통해', '반도', '비핵화', '진척', '남북관계', '발전', '향방', '관련', '핵심', '문제', '해결', '할', '계획', '보고서', '한국', '측은', '남북', '철도', '도로', '련결', '공사', '등', '추진', '조간', '교류', '협력', '촉진', '개성', '공단', '금강산관광', '가동', '계속', '준비', '반도', '구상', '남북', '특', '건설', '등', '계획', '제정', '할', '방침', '보고서', '외', '통일부', '중점', '업무', '지속', '정책', '기반', '다지', '남북관계', '발전', '제도', '남북관계', '기록', '종합', '관리', '체계', '구축', '등', '내용', '망라']
http://www.iybrb.com/news/content/2019-06/21/61_361269.html	조선중앙통신, 습근평 평양 방문·정상회담 소식 보도-연변일보 Yanbian Daily	112	1	78	31	2	['인터넷']	['조선', '중앙', '통신', '오전', '국가주석', '평양', '방문', '정상회담', '소식', '보도', '조선', '중앙', '통신', '위원장', '주석', '금수산', '영빈', '관', '회담', '한', '사실', '전하', '정상', '정세', '대한', '의견', '교환', '관계', '발전', '지역', '평화', '안전', '평가', '고', '전', '조선', '중앙', '통신', '중', '친선', '협조', '관계', '강화', '발전', '시종일관', '립', '중', '외교관', '하기', '계획', '제시', '의견', '고', '전', '조선', '중앙', '통신', '쌍방', '전략', '의사소통', '고위', '왕래', '전통', '유지', '각', '분야', '교류', '협조', '심화', '위해', '적극', '노력', '하기로', '고', '연변', '일보', '사업', '부']
http://www.iybrb.com/news/content/2019-08/27/61_370585.html	아베, ‘전후 최장수 총리’에 올라-연변일보 Yanbian Daily	149	9	92	43	5	['아베', '아베', '최장수', '아베', '아베', '아베', '최장수', '아베', '아베']	['신조', '일본', '총리', '한', '관계', '력대', '최악', '신조', '일본', '총리', '기준', '전후', '총리', '가', '총리', '기준', '재직', '기간', '통산', '사토', '전', '총리와', '전후', '최', '장기간', '재임', '총리', '총리', '차', '집권', '기', '재임', '사임', '취임', '현재', '차', '집권', '기', '총리', '직', '유지', '총리', '임기', '정치', '이변', '가', '재임', '기간', '전', '총리', '임기', '기간', '력대', '총리', '대해', '관방', '장관', '총리', '지휘', '과제', '해결', '결과', '순식간', '개월', '국민', '겸허', '귀', '긴장감', '노력', '고', '개헌', '론의', '여야', '타협', '할', '가능성', '조선', '비핵화', '북미', '협상', '한국', '악화', '등', '총리', '남은', '임기', '성과', '과제', '남아있다', '고', '평가', '외신']
http://www.iybrb.com/news/content/2019-06/21/61_361371.html	금수산태양궁전 광장 지나는 중-조 정상-연변일보 Yanbian Daily	17	0	12	4	1	[]	['조선', '국빈', '방문', '국가주석', '조선', '국무위원', '차', '금수산태양궁전', '광장', '환영', '인파', '답례']
http://www.iybrb.com/news/content/2019-03/11/61_347856.html	“한미 새 군사연습 반도평화에 대한 도전”-연변일보 Yanbian Daily	60	2	49	9	0	['컴퓨터', '시뮬레이션']	['평양', '신화통신', '조선', '중앙', '통신', '발표', '보도', '한국', '미국', '합동', '군사연습', '동맹', '가동', '평화', '분위기', '대한', '도전', '조미', '동성', '북남', '선언', '대한', '란', '폭한', '위반', '지적', '보도', '한국', '미국', '동맹', '합동', '군사연습', '시작', '진행', '이번', '연습', '목적', '가상', '조선', '전면', '남침', '상황', '대비', '하여', '전쟁', '수행', '능력', '향상', '지적']
http://www.iybrb.com/news/content/2019-03/15/61_348525.html	조선, 베트남서 첫 해외관광 마케팅-연변일보 Yanbian Daily	72	8	47	17	0	['베트남', '하노이', '센터', '마케팅', '베트남', '베트남', '부스', '인터넷']	['일간', '등', '현지', '언론', '조선', '수도', '국제', '친환경', '관광', '주제', '베트남국', '관광', '박람회', '참가', '할', '예정', '조선', '해외', '관광', '이번', '부', '빈', '관광', '협회', '상임', '부회', '전날', '기자회견', '이번', '박람회', '개', '지방자치단체', '개국', '개', '관광', '회사', '참여', '개', '조선', '관광', '홍보', '일정', '연변', '일보', '사업', '부', '외신']
http://www.iybrb.com/news/content/2019-04/02/61_350921.html	“트럼프와 조미 대화 재개 토론할 것”-연변일보 Yanbian Daily	133	5	87	38	3	['트럼프', '트럼프', '트럼프', '베트남', '하노이']	['신화통신', '한국', '대통령', '다음주', '미국', '방문', '기간', '미국', '대통령', '조미', '대화', '재개', '관련', '토론', '할', '대통령', '청와대', '석비', '서관', '보좌', '관', '회의', '차', '조미', '정상회담', '합의', '달성', '하지', '평화', '진척', '잠시', '직면', '확신', '할', '한국', '조선', '미국', '과거', '긴장', '국면', '점', '강조', '대통령', '방미', '기간', '자신', '대통령', '조미', '대화', '재개', '비핵화', '관계', '미관', '선', '순환', '등', '사항', '관련', '토론', '진행', '할', '언급', '지난', '한국', '청와대', '대통령', '미국', '방문', '대통령', '발표', '차', '조미', '정상회담', '수도', '회담', '일정', '원래', '계획', '제재', '해제', '비핵화', '조치', '분야', '의견', '문서', '서명', '하지']
http://www.iybrb.com/news/content/2019-04/17/61_352747.html	조선 "바다 메워 땅 넓히자" 여의도 17배 면적 간척-연변일보 Yanbian Daily	250	1	180	67	2	['인터넷']	['평안북도', '지역', '간석지', '개간', '대상', '자료', '한국', '교통', '연구원', '조선', '서해안', '간척', '사업', '약', '정보', '약', '의', '기관지', '로동신문', '보도', '한국', '여의도', '의', '약', '면적', '로동신문', '조국', '대지', '기사', '각지', '간석지', '건설', '굴함', '공격', '정신', '조국', '대지', '고', '전', '로동신문', '황해남도', '간석지', '건설', '종합', '기업', '소의', '건설', '지난', '월', '여', '의', '토량', '처리', '수만', '의', '장석', '공사', '진행', '하여', '간석지', '구역', '구역', '차', '물막', '이공사', '결속', '기간', '정보', '고', '정보', '약', '한국', '여의도', '정도', '수준', '평안남도', '약', '정보', '로동신문', '전', '신문', '평안남도', '간석지', '건설', '종합', '기업', '건설', '안석', '간석지', '건설', '애국', '헌신', '발휘', '지난', '차', '물막', '공사', '결속', '정보', '약', '의', '고', '로동신문', '만도', '정보', '얻어내여', '조국', '지도', '성과', '당', '웅대', '대자연', '실천', '간석지', '건설', '불굴', '정신', '결실', '강조', '평안남도', '남포시', '지역', '간석지', '개간', '대상', '자료', '한국', '교통', '연구원', '한편', '조선', '중앙', '위원회', '기', '차', '회의', '통해', '정보', '간석지', '개간', '포함', '대', '자연', '개조', '사업', '결의', '주요', '목적', '농지', '확보', '조선', '발간', '조선', '지리', '전서', '서해안', '간석지', '개간', '통해', '약', '정보', '약', '규모', '농경지', '추가', '확보', '할', '조선', '지면', '한국', '통계청', '기준', '의', '해당', '규모', '연변', '일보', '사업', '부', '외신']
http://www.iybrb.com/news/content/2019-04/06/61_351300.html	조선 각지 새학기 개학식 거행-연변일보 Yanbian Daily	0	0	0	0	0	[]	[]
http://www.iybrb.com/news/content/2019-04/09/61_351573.html	한국, 외국인등록증에 한글이름 병기-연변일보 Yanbian Daily	172	1	123	46	2	['커서']	['한국', '법무부', '장관', '가', '외국인', '등록증', '병기', '하기로', '이번', '조치', '동포', '등', '한국', '공적', '장부', '중국', '동포', '중국', '정부', '발급', '공적', '문서', '신분증', '호구', '부', '민족', '구분', '조선', '조선족', '성명', '병기', '한국', '법무부', '남부', '출입국', '외국인', '사무소', '최근', '영등포구', '문화센터', '동포', '언론', '시민단체', '대표', '간담', '회', '한국', '법무부', '관계자', '대한민국', '림시정부', '수립', '주년', '한국', '체류', '중국', '동포', '등', '외국', '국적', '동포', '화교', '대한', '포용', '생활', '편의', '향상', '대한', '호명', '혼란', '국민', '해소', '하기', '위해', '외국인', '등록증', '명과', '성명', '병기', '할', '예정', '고', '설명', '현재', '외국인', '등록증', '려권', '표기', '중국', '동포', '화교', '건의', '지속', '회사', '은행', '중국', '발음', '표기', '건강', '보험', '성명', '각각', '한국', '법무부', '관계자', '일부', '화교', '등', '약', '대해', '성명', '병기', '시행', '해본', '결과', '문제', '발생', '하지', '적극', '검토', '고', '강조', '신문']
http://www.iybrb.com/news/content/2019-04/09/61_351570.html	조선 각급 학교 4월 1일 새학기 시작-연변일보 Yanbian Daily	55	0	34	21	0	[]	['교복', '단', '학생', '자녀', '사진', '학부모', '조선', '급', '학교', '일제', '개학', '학기', '시작', '조선', '유치원', '학교', '초', '중학교', '고급', '중학교', '의무교육', '시행', '의무교육', '지난', '전면', '시행', '당일', '평양', '중학교', '신입생', '명', '분위기', '전', '외신']
http://www.iybrb.com/news/content/2019-03/27/61_350170.html	한국, 독도주권 주장하는 초등학교 교과서 검정 통과한 일본 비난-연변일보 Yanbian Daily	176	2	124	50	0	['세트', '메터']	['한국', '독도', '주권', '주장', '초등학교', '교과서', '통과', '일본', '비난', '주한', '대사', '항의', '제기', '신화통신', '한국', '외교부', '성명', '발표', '일본정부', '독도', '일본', '일본', '령토', '한', '초등학교', '교과서', '통과', '비난', '성명', '독도', '력사', '지리', '국제', '법적', '한국', '고유', '령토', '한국', '측은', '일본정부', '즉각', '관련', '조치', '철회', '할', '강조', '성명', '일본정부', '이번', '통과', '초등학교', '교과서', '초등학생', '령토', '관념', '주입', '미래', '대비', '한일', '량국', '발전', '부정', '영향', '의식', '성명', '일본', '응당', '력사', '교훈', '직시', '후대', '교육', '문제', '책임', '행동', '취해', '강조', '오후', '한국', '외교부', '야사', '마사', '주한', '대사', '초', '치하', '대해', '항의', '제기', '일본', '매체', '일본', '외무성', '사용', '초등학교', '교과서', '결과', '공개', '가', '일본', '고유', '령토', '한', '초등학교', '교과서', '통과', '동부', '수역', '위치', '독도', '면적', '약', '평방', '한국', '조선', '일본', '대한', '주권', '보유', '주장', '현재', '한국', '실제', '통제']
http://www.iybrb.com/news/content/2019-04/20/61_353205.html	김정은, 조선인민군 부대 깜짝 시찰-연변일보 Yanbian Daily	91	0	57	34	0	[]	['평양', '신화통신', '조선', '최고', '지도자', '항공', '항공', '부대', '시찰', '비행사', '비행', '훈련', '지도', '조선', '중앙', '통신', '전', '보도', '국무위원', '항공', '항공', '부대', '돌연', '시찰', '항공', '항공', '부대', '전투', '예고', '진행', '부대', '일상', '전투', '동원', '상태', '시찰', '국무위원', '추격', '습격', '리륙', '비행사', '공중', '전투', '조작', '지시', '비행', '훈련', '후', '국무위원', '비행사', '상황', '만반', '준비', '상태', '대해', '만족', '표']
http://www.iybrb.com/news/content/2019-10/08/61_375916.html	조선, 조중수교 70주년 경축초대회 진행-연변일보 Yanbian Daily	205	3	156	42	4	['리진', '리진', '리진']	['조선', '교', '주년', '경축', '초', '대회', '진행', '중국', '량국', '친선', '미래', '열어가기', '위해', '적극', '노력', '중조', '관계', '수호', '공고', '발전', '중국', '당', '정부', '확고', '부동', '방침', '평양', '신화통신', '중조', '수교', '조선', '대외', '문화', '련락', '위원회', '중', '친선', '협회', '평양', '인민', '초', '대회', '중', '수교', '주년', '성대', '경축', '조선', '최고', '인민', '회의', '상임', '위원회', '태평', '부위', '원장', '조선', '정군', '간부', '조선', '주재', '중국', '대사', '대사관', '관원', '중국', '투자', '기구', '류', '학생', '대표', '수백', '초', '대회', '참석', '부위', '원장', '중', '친선', '확고', '부동', '계승', '발전', '조선', '당', '정부', '일관', '립', '조선', '중국', '미래', '열어가기', '위해', '적극', '노력', '할', '강조', '대사', '축사', '도전', '위험부담', '증가', '당면', '세계', '사회주의', '중국', '조선', '의존', '운명', '지난', '풍운', '변화', '조선', '친선', '발전', '중국', '초심', '발전', '방향', '대사', '중조', '관계', '수호', '공고', '발전', '중국', '당', '정부', '확고', '부동', '방침', '강조', '중국', '조선', '외교관', '주년', '기념일', '정상', '상호', '축전', '량국', '수교', '주년', '경축', '쌍방', '량국', '관계', '안정', '발전', '추', '함', '량국', '량국', '인민', '복', '표시']
http://www.iybrb.com/news/content/2019-01/24/61_342083.html	미국 백악관 "트럼프, 김정은에 답신"…친서 전달-연변일보 Yanbian Daily	104	6	74	18	6	['만나', '트럼프', '이메일', '트럼프', '트럼프', '인터넷']	['국무위원', '로동당', '중앙', '위원회', '청사', '부위', '원장', '단장', '한', '조미', '고위', '회담', '대표', '단', '방문', '결과', '대해', '보고', '조선', '중앙', '통신', '보도', '미국', '대통령', '지난주', '백악관', '방문', '부위', '원장', '통해', '국무위원', '친서', '전달', '백악관', '확인', '백악관', '대변인', '기자', '성명', '대통령', '위원장', '친서', '답신', '고', '조선', '중앙', '통신', '위원장', '부위', '원장', '단장', '고위', '회담', '대표', '단', '접견', '미국', '방문', '결과', '보고', '부위', '원장', '대통령', '친서', '전달', '친서', '만족', '표시', '보도', '연변', '일보', '사업', '부', '외신']
http://www.iybrb.com/news/content/2019-04/20/61_353203.html	조선, ‘신형 전술유도무기’ 시험사격 진행-연변일보 Yanbian Daily	166	0	126	39	1	[]	['사격', '시험', '만족', '평양', '신화통신', '조선', '중앙', '통신', '조선', '최고', '지도자', '국방', '학원', '진행', '신형', '전술', '유도', '무기', '시험', '사격', '참관', '지도', '시험', '사격', '통해', '해당', '무기', '설계', '지표', '검증', '국무위원', '장도', '시험', '사격', '결과', '만족', '표', '보도', '보도', '신형', '무기', '장점', '비행', '유도', '방식', '위력', '전투', '장', '목표', '대한', '방식', '사격', '진행', '이번', '시험', '통해', '무기', '설계', '지표', '검증', '전', '보도', '해당', '무기', '구체', '명칭', '류형', '국무위원', '시험', '사격', '결과', '만족', '무기', '개발', '연구', '참여', '인원', '이번', '시험', '사격', '평가', '국무위원', '성과', '국방', '과학기술', '중요시', '정책', '타당성', '자립', '국방', '공업', '위력', '한번', '과시', '해당', '무기', '체계', '개발', '완성', '군대', '전투력', '강화', '의미', '강조', '보도', '국무위원', '군수', '생산', '정상화', '국방', '과학기술', '최첨단', '수준', '발전', '등', '면', '단계', '전략', '목표', '시행', '하기', '구체', '임무', '방도', '제시', '전']
http://www.iybrb.com/news/content/2019-04/16/61_352617.html	“이제 한조 정상회담 본격 추진할 시점”-연변일보 Yanbian Daily	129	2	87	38	2	['론', '하노이']	['신화통신', '한국', '대통령', '한조', '정상회담', '본격', '준비', '추진', '할', '시점', '장소', '형식', '구애', '구체', '실질', '진행', '할', '대통령', '오후', '청와대', '보좌', '관', '회의', '주재', '현재', '평화', '행정', '조미', '정상회담', '대화', '추세', '지속', '단계', '결실', '도출', '하기', '준비', '강조', '대통령', '위원장', '판문점', '선언', '과', '남북', '미래', '점', '한국', '립', '한국', '조선', '재차', '정상회담', '추진', '할', '여건', '지적', '한국', '정부', '관계', '미관', '선', '순환', '국제사회', '지지', '협력', '강화', '등', '반도', '평화', '질서', '책임', '역할', '조선', '국무위원', '회', '위원장', '일전', '시정', '연설', '반도', '비핵화', '실현', '평화', '구축', '대한', '의지', '천명']
http://www.iybrb.com/news/content/2019-04/10/61_351852.html	“5G 한국 산업발전에 기회 마련할 것”-연변일보 Yanbian Daily	246	16	165	62	3	['서비스', '커버', '네트워크', '스마트폰', '스마트', '스마트', '서비스', '프로젝트', '서비스', '네트워크', '서비스', '네트워크', '서비스', '폰', '디바이스', '커버']	['한국', '산업', '발전', '기회', '할', '한국', '대통령', '지적', '한국', '세계', '최초', '상용', '실현', '한국', '대통령', '초', '고속', '초', '지연', '초고', '결의', '세대', '이동통신', '기술', '한국', '산업', '발전', '기회', '할', '대통령', '당일', '한국', '전략', '발표', '기념', '행사', '참석', '연설', '발표', '현재', '한국', '대', '업체', '상용', '가동', '한국', '글로벌', '의', '상용', '실현', '대통령', '한국', '정부', '국가', '차원', '전략', '추진', '글로벌', '일류', '생태권', '구축', '할', '글로벌', '시장', '점유', '률', '목표', '량질', '창', '수출', '목표', '달성', '할', '한국', '정부', '민간', '협력', '전략', '위원회', '설립', '기술', '응용', '적극', '추동할', '예정', '대통령', '정부', '민간', '한화', '약', '이상', '투자', '전', '한국', '전역', '시일', '내', '구축', '차세대', '무인기', '자률', '주행', '자동차', '공장', '도시', '등', '기술', '전제', '한', '산업', '육성', '할', '예정', '한국', '정부', '구가', '기술', '도입', '사용', '할', '예정', '시장', '시일', '내', '가동', '시범', '과감', '전개', '할', '예정', '한국', '대', '업체', '정식', '일반', '고객', '대상', '가입', '소비자', '가입', '후', '한국', '세계', '일반', '고객', '대상', '제공', '기술', '전문가', '분야', '인사', '등', '가격', '현재', '지역', '한정', '점', '등', '감안', '하여', '가', '대중', '보급', '시간', '보고']
http://www.iybrb.com/news/content/2019-04/28/61_354467.html	한국, ‘판문점선언’ 1주년 기념행사 개최-연변일보 Yanbian Daily	123	1	78	43	1	['쇼']	['신화통신', '판문점', '한국', '구역', '판문점', '선언', '주년', '기념', '공연', '가야', '할', '주제', '이번', '행사', '한국', '통일부', '서울시', '정부', '경기도', '정부', '등', '주최', '공연', '무대', '한국', '대통령', '위원장', '군사분계선', '평화', '공터', '포함', '총', '배경', '한국', '중국', '미국', '일본', '음악가', '정채', '악기', '연주', '관객', '행사', '대통령', '영상', '연설', '방영', '연설', '남북', '출발', '평화', '판문점', '선언', '할', '수록', '평화로', '가고', '시대', '강조', '대통령', '위원장', '판문점', '한국', '평화', '회담', '판문점', '선언', '체결', '비핵화', '휴전협정', '평화협정', '전환', '기제', '하기', '위해', '노력', '할', '선언']
http://www.iybrb.com/news/content/2019-02/01/61_343009.html	조선 ‘선 비핵화 후 제재완화’ 주장 비난-연변일보 Yanbian Daily	163	1	118	43	1	['싱가포르']	['로동신문', '서명', '발표', '평양', '신화통신', '조선', '로동신문', '서명', '발표', '조선', '대한', '선', '비핵화', '후', '제재', '완화', '압박', '주장', '비난', '해당', '각자', '응당', '실질', '행동', '조선', '실행', '선의', '조치', '대해', '답', '강조', '미관', '개선', '항구', '평화', '기제', '구축', '조선', '립', '비핵화', '실현', '이전', '응당', '조선', '계속', '제재', '강조', '미관', '개선', '정세', '안정', '지적', '작년', '조미', '정상회담', '이후', '미협', '무려', '반년', '상태', '난국', '타개', '하지', '원인', '선', '비핵화', '후', '제재', '완화', '황당', '주장', '관계', '개선', '제재', '절대', '병존', '할', '관계', '개선', '기반', '존중', '신뢰', '제재', '기반', '적대시', '대항', '지적', '자립', '발전', '조선', '제재', '무효', '할', '강조', '조선', '압박', '가하는', '적대', '세력', '리', '성적', '행동', '할', '권고', '세기', '요구', '부합', '조미', '신형', '관계', '구축', '항구', '평화', '체제', '구축', '조선', '립', '강조']
http://www.iybrb.com/news/content/2019-02/19/61_344933.html	한국, 이주녀성 법률·리혼 상담 많아-연변일보 Yanbian Daily	134	7	99	28	0	['센터', '센터', '센터', '체크', '센터', '센터', '련합뉴스']	['한국', '녀성', '법률', '리혼', '문제', '해결', '하기', '위해', '외부', '상담', '요청', '경우', '일전', '한국', '녀성', '인권', '이주', '녀성', '상담', '상담', '내용', '건', '중복', '상담', '포함', '상담', '류형', '법률', '상담', '리혼', '문제', '생활', '상담', '체류', '문제', '가정폭력', '부부', '갈등', '관', '내용', '상담', '이주', '녀성', '상담', '상담', '류형', '중복', '일반', '법률', '상담', '리혼', '체류', '문제', '로임체불', '등', '로동', '관련', '내용', '포함', '고', '상담', '의뢰인', '녀성', '본인', '관련', '기관', '상담', '의뢰', '가', '가족', '친', '인척', '남편', '상담', '요청', '경우', '소수', '지난', '문', '연', '이주', '녀성', '상담', '한국', '녀성', '인권', '서울시', '지원', '운영', '전체', '상담', '의뢰', '건수', '개원', '이후', '증가', '건', '건', '상승']
http://www.iybrb.com/news/content/2019-02/26/61_345853.html	조선, 평양 중심으로 카드 결제 가능-연변일보 Yanbian Daily	92	11	60	20	1	['직불카드', '카드', '카드', '카드', '카드', '카드', '카드', '카드', '직불카드', '카드', '호텔']	['최근', '조선', '평양', '중심', '제한', '선불카드', '등', '통한', '결제', '조선', '중앙은행', '전성', '조선', '무역', '은행', '고려', '은행', '고려', '은행', '황금', '삼각주', '은행', '선봉', '등', '발행', '리용', '충전', '금액', '한도', '사용', '대금', '좌', '이체', '선불카드', '좌', '예치', '금액', '외화', '상점', '식당', '등', '주로', '결제', '상술', '발급', '은행', '본점', '지점', '공항', '현금', '기도', '설치', '현금인출기', '자동', '입금', '출금', '기', '현금', '기능', '외신']
http://www.iybrb.com/news/content/2019-01/17/61_341129.html	한국 , “조선은 적”표현 삭제-연변일보 Yanbian Daily	187	0	142	44	1	[]	['신화통신', '한국', '국방부', '발간', '조선', '한', '표현', '삭제', '동시', '조선', '상대로', '한', '일부', '군사', '용어', '수정', '한국', '국방부', '발간', '관련', '자료', '백서', '국방', '목표', '부분', '조선', '기존', '서술', '한국', '주권', '령토', '국민', '생명', '재산', '안전', '위협', '침범', '세력', '서술', '대체', '백서', '축', '체계', '관', '서술', '수정', '체계', '핵무기', '대량', '살상', '무기', '위협', '압제', '대응', '핵심', '전력', '건설', '수정', '외', '체계', '하의', '과', '대량', '응징', '보복', '등', '용어', '전략', '목표', '타격', '과', '압도', '대응', '등', '어휘', '백서', '관계', '군사', '대치', '화해', '협력', '번복', '한조', '정상', '회', '과', '상회', '성공', '진행', '비핵화', '영속', '평화', '체제', '구축', '위해', '안보', '환경', '한조', '군사', '부문', '판문점', '선언', '군사', '분야', '리행', '합의', '체결', '리행', '일련', '조치', '긴장', '남북', '군사', '분위기', '완화', '쌍방', '상호', '신뢰', '구축', '기반', '한국', '국방부', '설명', '개', '장', '백서', '한국', '국방', '개혁', '과', '한미', '동맹', '비핵화', '정전협정', '평화협정', '전환', '등', '다수', '의제', '대해', '상세', '서술']
http://www.iybrb.com/news/content/2019-02/12/61_344127.html	문재인, “김정은과 트럼프 회담” 구체적 진전 이룩 희망-연변일보 Yanbian Daily	74	0	50	23	1	[]	['신화통신', '한국', '대통령', '조선', '미국', '차', '정상회담', '관해', '관련', '회담', '비핵화', '미관', '건립', '평화', '기제', '등', '문제', '구체', '진전', '하길', '희망', '한국', '대통령', '당면', '조선', '미국', '차', '정상회담', '확정', '평화', '번영', '시대', '접근', '설명', '표', '대통령', '본기', '회담', '적대', '분쟁', '랭전', '지대', '평화', '번영', '전변', '추진', '역할', '발휘', '할', '희망']
http://www.iybrb.com/news/content/2019-09/24/61_374327.html	일본연구팀, 갓난 아기 향기 재현 성공-연변일보 Yanbian Daily	153	10	84	55	4	['팀', '팀', '팀', '알데하이드', '팀', '팀', '팀', '스트레스', '온라인', '리포트']	['특유', '향기', '화학', '분석', '재현', '신문', '보도', '의과대학', '특임', '교수', '등', '과학자', '참가', '신생아', '명의', '분석', '종류', '성분', '흡착', '가제', '정도', '신생아', '방법', '피부', '향기', '채취', '탄화수소', '등', '성분', '성분', '인공', '조합', '신생아', '평균', '향기', '재현', '인공', '대', '남녀', '명', '보게', '한', '결과', '호의', '반응', '설명', '교수', '금방', '태', '난', '통해', '자신', '신호', '보호자', '가능성', '향후', '신생아', '심리', '효용', '분석', '할', '계획', '설명', '재현', '신생아', '긴장', '완화', '효과', '보고', '결과', '경감시키거나', '타인', '소통', '촉진', '향수', '개발', '이번', '구결', '영국', '과학', '지인', '이언', '게재', '종합']
